phase_id,phase_percent,region,mask_sha256,source_ct_sha256,raw_volume_ml,HU170_subset_ml,HU190_subset_ml,HU210_subset_ml,fraction_below_170,median_hu
phase_10,50,LV,d53fd45cbc7b64c53b66aecf0e80143138eb72ac3188cf0daf30c055341c346c,b02e062c9cec46e0c81c267a53a3303de729198bfb57a6b0a1b16c8a1a931ff7,76.40792484483333,54.9976197738611,48.335529758438796,41.489422648307915,0.28021052939798546,218.0
phase_10,50,RV,7027c4e90746a051b8b8c260c873f92807f5dd10ddfccbc8e731f46de3a95eaa,b02e062c9cec46e0c81c267a53a3303de729198bfb57a6b0a1b16c8a1a931ff7,114.55651434209453,90.89437698146651,83.1125233684558,74.48273688134718,0.2065542714573782,242.0
phase_10,50,LA,8a736ef0707f5e98bc5be48025d60f083117b8eac2ca1fdca42f9479a69a4255,b02e062c9cec46e0c81c267a53a3303de729198bfb57a6b0a1b16c8a1a931ff7,84.18754116793878,82.91396388936295,81.34170840843338,77.90299382403104,0.015127859311572778,249.0
phase_10,50,RA,810d7797c1276277b9d9d7eb36e4ae2e48bc199c9008408b2b056690e858c2bd,b02e062c9cec46e0c81c267a53a3303de729198bfb57a6b0a1b16c8a1a931ff7,127.47798218999026,120.92384141249731,117.53826246334516,112.78849599445371,0.05141390430643003,295.0
phase_10,50,myo,2785435d752b0447cf10f39b17b7b0f5f454563898de06842d945c89e6c55314,b02e062c9cec46e0c81c267a53a3303de729198bfb57a6b0a1b16c8a1a931ff7,104.55750643295974,2.5986122249728836,0.6627971344366912,0.15772893832164295,0.975146574228613,106.0
phase_11,55,LV,0e7c77023fdae33c084b716726775de7eb0a974382361cd38bb8062a2cbfe6c3,e3beeb06f4d2be5a7a454b95b161dfdef7b550d9eeca222421a080c371ca6f7b,87.30017074864779,70.43212350785308,61.10150595791816,50.94532843293804,0.19321894901397982,223.0
phase_11,55,RV,8854baec89193d97a93bb42170efcaac40308dd4eb0e0a53c9f13c1fb0e5534c,e3beeb06f4d2be5a7a454b95b161dfdef7b550d9eeca222421a080c371ca6f7b,129.39589896128427,107.0330677131427,98.78753576726446,89.11069760448878,0.17282488415519745,247.0
phase_11,55,LA,28a542fa695e96a807a6dc35faeb10cffd0a8c072e7155b380940d88539da792,e3beeb06f4d2be5a7a454b95b161dfdef7b550d9eeca222421a080c371ca6f7b,72.81595590191989,70.87902216643107,68.68032551202546,64.71920373474222,0.026600402501036978,249.0
phase_11,55,RA,8b2c0d5b50feca68afdc970c440eef15f1ede31f3e669f08fcda484f4f737a4e,e3beeb06f4d2be5a7a454b95b161dfdef7b550d9eeca222421a080c371ca6f7b,125.96613353650302,118.09646629471041,114.05983598312426,108.77479790439658,0.062474468500790366,293.0
phase_11,55,myo,2989303ec02f43baaf64f5ac22f3f287899c85a22e8c1ca7a91c16093f700fe9,e3beeb06f4d2be5a7a454b95b161dfdef7b550d9eeca222421a080c371ca6f7b,107.13262711392727,6.924971579291707,2.462696863227638,0.8910007047743873,0.935360760154537,110.0
phase_12,60,LV,ff35c340d01c32a001f388cf6323ea08fe8243e63d38dee92ecaeaf8d1ceb337,e70421e897c72f391d537ed55838557b2280ec85940c883fcc89a407504a4d44,107.29147469720155,96.66994087192496,88.31422239821211,76.88502691713249,0.09899699724747685,236.0
phase_12,60,RV,34b855746ce99d8ab2258caaa526ddb25f9c864d683a69ec22126aa7216d0afb,e70421e897c72f391d537ed55838557b2280ec85940c883fcc89a407504a4d44,154.79081735354512,133.48622423059697,125.03038703362321,114.37137860243331,0.13763473497454354,253.0
phase_12,60,LA,f7511b6c24db54c3c95a7c0cf459ac4a6a8b7bd3ef3e436263668169882d921a,e70421e897c72f391d537ed55838557b2280ec85940c883fcc89a407504a4d44,63.901474274365476,61.901896421529045,59.90119992373998,55.37460312289935,0.03129157622015265,242.0
phase_12,60,RA,d660ae8539845ca816d2e89d167b77d56fc605def10ad21a9c3293ab7590d87d,e70421e897c72f391d537ed55838557b2280ec85940c883fcc89a407504a4d44,110.39962969810003,102.09033498992156,98.4004846136525,93.43649763633128,0.07526560307223086,287.0
phase_12,60,myo,4896698f795ae837f534cf3c63a9f7d8afa0295de6b3e2fb5454db1092060ada,e70421e897c72f391d537ed55838557b2280ec85940c883fcc89a407504a4d44,113.38193714182698,11.35200897934775,4.1926812824788495,1.2668654088600046,0.8998781528565015,114.0
phase_13,65,LV,5716ddccca477b3c03295985283780e20380833aaa094c5597557e2d9326c42e,66d7f643da89801528cc2d498e01a15bbb24b3370cfca3526e49b0e1e7bcfbb0,123.77918265410011,116.11254947121088,109.90910388636925,99.38209555959037,0.06193798519669953,240.0
phase_13,65,RV,0a3e2e8d1922f6b6ab1ff8d8a62198524dce33ff0f8fc7359ceb19adf877b7e8,66d7f643da89801528cc2d498e01a15bbb24b3370cfca3526e49b0e1e7bcfbb0,175.74415596136564,156.0968353357474,147.08726888721893,135.18153065631645,0.11179501541967289,259.0
phase_13,65,LA,24f553a326826bedddeeff8d3ab8f1e32800e6ae525f8b2d3864dabb7e133ede,66d7f643da89801528cc2d498e01a15bbb24b3370cfca3526e49b0e1e7bcfbb0,61.92482864305808,60.89399731920422,59.48730129126474,55.79633227004304,0.016646494571598894,241.0
phase_13,65,RA,fdea1d822011cbe9e2de5b47c2fb9803db0f402087206167ddada3e3fa4e372e,66d7f643da89801528cc2d498e01a15bbb24b3370cfca3526e49b0e1e7bcfbb0,95.45565177583883,86.92039078722794,82.96654020213683,77.65633261197485,0.08941598354652151,286.0
phase_13,65,myo,1534473a6387b8ba2b1caf6b9473964751365de9b5e57eab590cef9b326a857a,66d7f643da89801528cc2d498e01a15bbb24b3370cfca3526e49b0e1e7bcfbb0,116.71549910068157,12.164145214961316,5.378444932272761,1.8977811621465763,0.8957795210688494,116.0
phase_14,70,LV,b2b15a11b84801d312d8f5a3b5d09898d913f4e02ade397b26064c1a08ce81be,e044e65d21965a2e9272a8b12d6d52c08b9cdda833b7ec84f31da9934c916ef1,134.65185227124343,127.82923670511789,121.4647062470967,111.10046076092634,0.050668560818472964,243.0
phase_14,70,RV,03193a7276859ae8774cbaeb00772c3aac894d035a146f2e74ab6f65151bd9de,e044e65d21965a2e9272a8b12d6d52c08b9cdda833b7ec84f31da9934c916ef1,188.29535232993894,173.02249279160282,164.6522319335057,152.3756629008045,0.08111118702268535,260.0
