k,subset_id,sizes_mm,sizes_mm_json,subset_indices_json,worst_sigma_logrho1_unit_ohm_error,worst_sigma_logrho2_unit_ohm_error,worst_max_unit_logrho_error,worst_kappa,g1,g2,g1_max,g2_max,rank2_min,g1_relative_full9,g2_relative_full9,attenuation_relative_full9,uncertainty_inflation_relative_full9,global_rank,rank_within_count
5,70-90-110-120-130,70|90|110|120|130,"[70, 90, 110, 120, 130]","[2, 4, 5, 6, 7]",0.07518161863088396,5.991700843736672,5.991700843736672,210.87215171556426,34.298595929272075,0.44057922947774736,236.7432514161347,14.406573976228563,2,0.6475368757164839,0.8099024421666821,0.6475368757164839,1.9214020437171324,375,116
6,50-60-70-80-90-110,50|60|70|80|90|110,"[50, 60, 70, 80, 90, 110]","[0, 1, 2, 3, 4, 5]",0.04028485906831704,6.049062872538928,6.049062872538928,293.22635221371127,47.86849669804699,0.3217471352583094,339.2039134909634,10.42218574143958,2,0.9037284459403822,0.5914572752663094,0.5914572752663094,1.9397967403561722,376,84
3,70-90-140,70|90|140,"[70, 90, 140]","[2, 4, 8]",0.0716236096693274,6.050652066001001,6.050652066001001,168.88727819033045,27.283438708638183,0.330324352005431,188.84215918077678,10.985182083057431,2,0.5150949239037464,0.6072244933412996,0.5150949239037464,1.9403063585172793,377,36
5,50-60-80-90-110,50|60|80|90|110,"[50, 60, 80, 90, 110]","[0, 1, 3, 4, 5]",0.04134687069904867,6.051017117164766,6.051017117164766,271.37698908880293,44.284330541265824,0.3055267187225555,313.92517116412074,9.896729221394144,2,0.8360615431902879,0.5616398120580685,0.5616398120580685,1.9404234221141463,378,117
4,80-110-120-140,80|110|120|140,"[80, 110, 120, 140]","[3, 5, 6, 8]",0.08446329298145597,6.071410108408833,6.071410108408833,190.78790672886277,30.534357367600705,0.43706257606115567,209.6973469417817,14.422782442787907,2,0.5764703141959312,0.8034378927739938,0.5764703141959312,1.946962990105899,379,91
3,80-120-140,80|120|140,"[80, 120, 140]","[3, 6, 8]",0.08590741157958996,6.07459627909147,6.07459627909147,165.79404935954378,26.526582602748988,0.3858562217915148,181.34036711042674,12.77251790950903,2,0.500805935538594,0.7093069201755021,0.500805935538594,1.947984722502243,380,37
4,70-90-120-130,70|90|120|130,"[70, 90, 120, 130]","[2, 4, 6, 7]",0.07522567137783027,6.076014008842309,6.076014008842309,191.76189255510724,30.784838597069054,0.3898350753193134,212.03471064994417,12.754212405683225,2,0.5811992492546731,0.716621116972767,0.5811992492546731,1.948439356154981,381,92
2,70-140,70|140,"[70, 140]","[2, 8]",0.0785480166921931,6.078815111603463,6.078815111603463,137.18712913729598,22.039231098853303,0.2914588447009068,152.41707566540836,9.777587362111896,2,0.41608743630130046,0.535779297617267,0.41608743630130046,1.9493376060359926,382,6
4,60-80-90-120,60|80|90|120,"[60, 80, 90, 120]","[1, 3, 4, 6]",0.05276240232499182,6.079483574854211,6.079483574854211,228.01503448873757,36.89267315547455,0.32449271829823856,260.2696801997572,10.517441194672937,2,0.6965114945576255,0.5965043911093462,0.5965043911093462,1.949551966981179,383,93
3,60-90-120,60|90|120,"[60, 90, 120]","[1, 4, 6]",0.056275373398170715,6.100211012189474,6.100211012189474,196.867832563265,31.730145635529016,0.296936252434175,224.2783222445062,9.644290255594829,2,0.5990460779569161,0.5458482377830915,0.5458482377830915,1.9561987842198307,384,38
5,50-60-70-90-110,50|60|70|90|110,"[50, 60, 70, 90, 110]","[0, 1, 2, 4, 5]",0.04046852619996993,6.113775188709211,6.113775188709211,272.36313905245345,44.0127911592317,0.2939333816156323,312.44160146355614,9.540320795435788,2,0.8309350428682646,0.540328158199831,0.540328158199831,1.9605485068054647,385,118
4,50-60-90-110,50|60|90|110,"[50, 60, 90, 110]","[0, 1, 4, 5]",0.04171892881377057,6.113775235066372,6.113775235066372,248.05546891772406,40.0853432189784,0.2760836641933811,284.7972480343677,8.963314929888094,2,0.7567871863783054,0.5075156042594129,0.5075156042594129,1.9605485216711507,386,94
4,70-110-120-130,70|110|120|130,"[70, 110, 120, 130]","[2, 5, 6, 7]",0.08184576048990692,6.165989003862607,6.165989003862607,191.9245077173235,30.294147328817907,0.41224281445985816,208.8467643068002,13.508381211616376,2,0.5719352930437563,0.757812533724014,0.5719352930437563,1.977292288539974,387,95
4,60-70-80-120,60|70|80|120,"[60, 70, 80, 120]","[1, 2, 3, 6]",0.048687168649666185,6.16653663014331,6.16653663014331,236.85733889466658,37.85105093468561,0.3021659280076375,267.9928956871494,9.809192874884117,2,0.7146050909889825,0.5554617799913963,0.5554617799913963,1.9774678998200392,388,96
3,60-70-120,60|70|120,"[60, 70, 120]","[1, 2, 6]",0.050588517874792766,6.169047110684262,6.169047110684262,205.54714513971558,32.83953206663233,0.2723598021547762,233.19659417819557,8.866568113280097,2,0.6199906269711167,0.5006701500083512,0.5006701500083512,1.9782729537718131,389,39
3,70-120-130,70|120|130,"[70, 120, 130]","[2, 6, 7]",0.08249476837345307,6.20462435813028,6.20462435813028,167.21316246872732,26.24972318155448,0.3574989043001309,180.35609884543007,11.730171495553172,2,0.49557899607487205,0.6571785873968735,0.49557899607487205,1.9896817670178994,390,40
3,60-80-120,60|80|120,"[60, 80, 120]","[1, 3, 6]",0.05284104799126122,6.236397806353014,6.236397806353014,210.27863110739844,33.20257538531188,0.28483259092870583,235.18059082675356,9.2489760789618,2,0.6268446666178787,0.5235984712108945,0.5235984712108945,1.999870788456598,391,41
2,60-120,60|120,"[60, 120]","[1, 6]",0.056938917877953917,6.237566840776385,6.237566840776385,173.2795105432363,27.35221785728768,0.2529925268387023,194.60310814359454,8.242531392719451,2,0.5163934328900261,0.46506791883827076,0.46506791883827076,2.000245671180022,392,7
5,70-80-90-110-130,70|80|90|110|130,"[70, 80, 90, 110, 130]","[2, 3, 4, 5, 7]",0.0659795066720112,6.261591688525944,6.261591688525944,233.8639195254745,36.56097840504836,0.39274345437024,254.48536828178905,12.827514870720732,2,0.6902492970371951,0.7219674954184419,0.6902492970371951,2.0079498928642954,393,119
4,70-80-110-130,70|80|110|130,"[70, 80, 110, 130]","[2, 3, 5, 7]",0.06747362521177608,6.262423717191122,6.262423717191122,210.0638107610737,32.83362333942233,0.3606681321897573,228.76277350096714,11.80983179322914,2,0.6198790737528767,0.6630044757634989,0.6198790737528767,2.0082167055138913,394,97
4,80-90-110-140,80|90|110|140,"[80, 90, 110, 140]","[3, 4, 5, 8]",0.07797902391323958,6.347137610210133,6.347137610210133,205.5133768985927,31.576091729374106,0.3977468944582338,218.35582982839338,13.133209563658092,2,0.5961376328039664,0.7311651563052348,0.5961376328039664,2.0353825222699315,395,98
5,50-70-80-90-110,50|70|80|90|110,"[50, 70, 80, 90, 110]","[0, 2, 3, 4, 5]",0.0477287165596277,6.473341763926193,6.473341763926193,273.6375817067839,41.679789895203,0.3106493571957972,293.10924627598513,10.064348095745064,2,0.7868893812712998,0.5710565914526246,0.5710565914526246,2.075853320996325,396,120
4,50-70-90-110,50|70|90|110,"[50, 70, 90, 110]","[0, 2, 4, 5]",0.048621831767294635,6.4872607488283345,6.4872607488283345,244.60523433994462,37.1878702698,0.28174214613229964,261.6743962446513,9.148052680384245,2,0.7020846386456517,0.5179174072375482,0.5179174072375482,2.0803168225520476,397,99
3,80-90-140,80|90|140,"[80, 90, 140]","[3, 4, 8]",0.07799607547777476,6.498275229565133,6.498275229565133,184.46835247681418,27.719346558495232,0.34068155299807257,191.28674770973726,11.296094626006733,2,0.523324602103367,0.6262637984576459,0.523324602103367,2.083848915750641,398,42
3,80-110-140,80|110|140,"[80, 110, 140]","[3, 5, 8]",0.08537293424542419,6.50593241481444,6.50593241481444,181.53998920601833,27.17335548956908,0.3661101919883532,187.746830307154,12.141177153339154,2,0.5130166188940657,0.6730084369727564,0.5130166188940657,2.0863044007240803,399,43
4,50-80-90-110,50|80|90|110,"[50, 80, 90, 110]","[0, 3, 4, 5]",0.05046937291701493,6.518965125816367,6.518965125816367,248.10123716974599,37.50885016986551,0.2938169156679117,263.44401381567513,9.519159429532502,2,0.7081445462315137,0.5401140626429434,0.5401140626429434,2.0904836944183662,400,100
3,50-90-110,50|90|110,"[50, 90, 110]","[0, 4, 5]",0.05226959666898201,6.523665240359189,6.523665240359189,214.71350323021392,32.44451649448067,0.26306651956050353,227.9543985380416,8.544598381177176,2,0.612532970395964,0.4835866114180994,0.4835866114180994,2.0919909141417476,401,44
5,80-90-110-120-130,80|90|110|120|130,"[80, 90, 110, 120, 130]","[3, 4, 5, 6, 7]",0.08263760530747508,6.543193333038451,6.543193333038451,232.75439453338208,34.64635375593547,0.4483969229071228,238.69777094978076,14.645029946514901,2,0.6541023344614404,0.8242734532741891,0.6541023344614404,2.098253128855464,402,121
2,80-140,80|140,"[80, 140]","[3, 8]",0.08624558582736316,6.585964179761763,6.585964179761763,152.48502628318118,22.576621830792302,0.30314683105676354,155.4355934775097,10.125647783006404,2,0.42623305031758124,0.5572649421058647,0.42623305031758124,2.111968765608522,403,8
5,50-60-70-80-110,50|60|70|80|110,"[50, 60, 70, 80, 110]","[0, 1, 2, 3, 5]",0.04087674417322252,6.594357614043654,6.594357614043654,300.7509058158852,45.08585871192409,0.28170072714408867,320.3574547250648,9.14051119220751,2,0.851193913287801,0.5178412680610739,0.5178412680610739,2.11466034888406,404,122
4,50-60-80-110,50|60|80|110,"[50, 60, 80, 110]","[0, 1, 3, 5]",0.041723516225630315,6.598832279785847,6.598832279785847,275.38486695569514,41.26067875288451,0.2630221596747145,293.45973652404086,8.536523795281134,2,0.7789768148142202,0.4835050660854304,0.4835050660854304,2.116095272310017,405,101
4,80-90-120-130,80|90|120|130,"[80, 90, 120, 130]","[3, 4, 6, 7]",0.08266372349717678,6.618874588743167,6.618874588743167,211.6807901127645,31.17182114201122,0.39864913015656434,214.21479240639846,13.022959052805783,2,0.5885052471044219,0.7328237067919522,0.5885052471044219,2.1225223844766163,406,102
4,50-60-70-110,50|60|70|110,"[50, 60, 70, 110]","[0, 1, 2, 5]",0.04094093948043026,6.772710683426346,6.772710683426346,280.4634625687518,40.96910378915788,0.24946124639827397,291.8721607064446,8.120634833904848,2,0.7734720547523789,0.4585764810642555,0.4585764810642555,2.171854117557166,407,103
4,70-80-90-130,70|80|90|130,"[70, 80, 90, 130]","[2, 3, 4, 7]",0.06699543744615505,6.779999644200291,6.779999644200291,230.1601507127168,33.286900526521336,0.33482644676410783,231.6768311653977,10.939181784544004,2,0.628436674599655,0.6155005474445318,0.6155005474445318,2.174191521324958,408,104
4,70-90-110-130,70|90|110|130,"[70, 90, 110, 130]","[2, 4, 5, 7]",0.07841083268580862,6.782407960211038,6.782407960211038,217.64858330685877,31.343866248910988,0.37030127562802273,217.53910468475428,12.121918289170225,2,0.5917533553136884,0.6807127694695851,0.5917533553136884,2.17496381343794,409,105
3,50-60-110,50|60|110,"[50, 60, 110]","[0, 1, 5]",0.04193603986492533,6.798649809378116,6.798649809378116,252.23076055436402,36.71752198397849,0.22815843236887623,262.06693106587517,7.434245338846378,2,0.6932047457157045,0.4194162121430823,0.4194162121430823,2.1801722046772976,410,45
3,70-80-130,70|80|130,"[70, 80, 130]","[2, 3, 7]",0.0680096396696011,6.800511861341582,6.800511861341582,202.0356448958108,29.143771655761583,0.2965515639467399,203.08559271690638,9.725877201625755,2,0.550216891778374,0.5451410774709353,0.5451410774709353,2.1807693223474582,411,46
5,70-80-90-110-120,70|80|90|110|120,"[70, 80, 90, 110, 120]","[2, 3, 4, 5, 6]",0.07022627521555998,6.802296458872605,6.802296458872605,256.75899800018783,36.957538906814875,0.3880601023029311,257.27994901277305,12.603248082831506,2,0.6977361209548848,0.7133582419106538,0.6977361209548848,2.1813416021445886,412,123
4,70-80-110-120,70|80|110|120,"[70, 80, 110, 120]","[2, 3, 5, 6]",0.0714541928731015,6.8024275639559395,6.8024275639559395,231.18038576919298,33.27463541061542,0.35556254530805237,231.86758297431768,11.565848497330418,2,0.6282051165833911,0.6536190417540731,0.6282051165833911,2.181383644559861,413,106
4,80-110-120-130,80|110|120|130,"[80, 110, 120, 130]","[3, 5, 6, 7]",0.09127059981085675,6.835199577924765,6.835199577924765,215.67130770505108,30.6873183618587,0.4205875427294009,211.0597776146156,13.762408632217056,2,0.57935812582917,0.7731523758058373,0.57935812582917,2.191892883298349,414,107
3,70-110-130,70|110|130,"[70, 110, 130]","[2, 5, 7]",0.08373156996502344,6.855216708878708,6.855216708878708,188.98571429202983,26.903152809480666,0.33609093316886773,186.7963220659911,11.039379159858758,2,0.5079153547013427,0.6178250116016722,0.5079153547013427,2.198311921452509,415,47
3,80-120-130,80|120|130,"[80, 120, 130]","[3, 6, 7]",0.09192589886843201,6.859255387428047,6.859255387428047,188.22829075377493,26.702511360735038,0.3670901927335635,182.91413602030156,12.021832294490736,2,0.5041273647460719,0.6748099404113361,0.5041273647460719,2.199607033712115,416,48
4,50-70-80-110,50|70|80|110,"[50, 70, 80, 110]","[0, 2, 3, 5]",0.048005617993922084,6.928412705753206,6.928412705753206,269.86198528671684,38.4518733661822,0.2689555795159146,271.0768048410138,8.730297349926381,2,0.7259482573668121,0.49441227845103497,0.49441227845103497,2.2217842111502812,417,108
3,50-80-110,50|80|110,"[50, 80, 110]","[0, 3, 5]",0.050522634409680134,6.936981334665077,6.936981334665077,238.15875843653413,33.88591921028653,0.2493240071857986,238.6888189372318,8.095763427290958,2,0.639745787304472,0.458324198691624,0.458324198691624,2.2245319753548864,418,49
3,50-70-110,50|70|110,"[50, 70, 110]","[0, 2, 5]",0.04870721750430316,7.0133789138551155,7.0133789138551155,238.03510120979382,33.53027549639461,0.23497386564001865,236.73422549420218,7.655968721781042,2,0.6330314477485125,0.4319448010583278,0.4319448010583278,2.249030939608789,419,50
2,50-110,50|110,"[50, 110]","[0, 5]",0.05230762352863588,7.0134114356462165,7.0134114356462165,200.0355929833896,28.17779853397484,0.21222175746199123,198.82859875575568,6.923665988580032,2,0.5319798998444257,0.3901203419260444,0.3901203419260444,2.2490413686067505,420,9
3,70-90-130,70|90|130,"[70, 90, 130]","[2, 4, 7]",0.07859612407521964,7.142757746710404,7.142757746710404,200.4080934356958,27.454517955297174,0.3081953329201304,190.353916419828,10.102547370146672,2,0.5183247972522047,0.5665454385860793,0.5183247972522047,2.290519785655191,421,51
2,70-130,70|130,"[70, 130]","[2, 7]",0.0838130391786736,7.150483809102176,7.150483809102176,162.65561246624048,22.25066821060395,0.2661173497920221,154.28615416395553,8.774306388077733,2,0.4200792418852918,0.48919485322757317,0.4200792418852918,2.292997357960049,422,10
5,60-70-80-90-110,60|70|80|90|110,"[60, 70, 80, 90, 110]","[1, 2, 3, 4, 5]",0.0556497479128283,7.372510145508251,7.372510145508251,310.94452620604227,41.546263865497544,0.3172094201070697,294.3044882686727,10.274446191932135,2,0.7843684900872817,0.5831157413560474,0.5831157413560474,2.364196149030468,423,124
4,60-70-90-110,60|70|90|110,"[60, 70, 90, 110]","[1, 2, 4, 5]",0.05685321282537053,7.372732337793973,7.372732337793973,277.20483999721677,37.038153985812464,0.2889592185512266,263.0125305239505,9.37869979270404,2,0.6992580851920618,0.5311843163115675,0.5311843163115675,2.364267401037706,424,109
4,70-90-110-120,70|90|110|120,"[70, 90, 110, 120]","[2, 4, 5, 6]",0.08371250622272779,7.429091824742031,7.429091824742031,241.8267663263497,31.805541836980925,0.36533033925535585,220.80179247809966,11.884343797120398,2,0.6004695129228761,0.6715748591036098,0.6004695129228761,2.3823406053296132,425,110
4,80-90-110-130,80|90|110|130,"[80, 90, 110, 130]","[3, 4, 5, 7]",0.0873924405709802,7.473584968096726,7.473584968096726,242.92292838045566,31.72403028134298,0.37956920022192464,219.6645643529136,12.404371463765981,2,0.5989306237455632,0.6977496932739946,0.5989306237455632,2.3966085433997315,426,111
3,70-110-120,70|110|120,"[70, 110, 120]","[2, 5, 6]",0.08855292512186866,7.499799372448687,7.499799372448687,210.77148130473563,27.43964597447624,0.33060601538237755,190.5860315759756,10.77796904402487,2,0.518044023193221,0.6077422659497095,0.518044023193221,2.405014906035366,427,52
4,70-80-90-120,70|80|90|120,"[70, 80, 90, 120]","[2, 3, 4, 6]",0.07235007791931541,7.520383859923083,7.520383859923083,258.57489408782936,33.72198521405359,0.32932046930212294,234.74310126889245,10.675318383736096,2,0.6366508119893513,0.6053790884772939,0.6053790884772939,2.4116158825082676,428,112
4,60-80-90-110,60|80|90|110,"[60, 80, 90, 110]","[1, 3, 4, 5]",0.059789024175075554,7.521934091981009,7.521934091981009,285.47672120947686,37.36042018685953,0.3007443648867027,264.773204795959,9.741023467964698,2,0.7053422773673146,0.5528485668249383,0.5528485668249383,2.412113006634124,429,113
3,60-90-110,60|90|110,"[60, 90, 110]","[1, 4, 5]",0.062340414244069955,7.5289841693129045,7.5289841693129045,246.87997540798773,32.27280288468775,0.27078180661222095,229.48923585965747,8.791092278789767,2,0.6092911206528259,0.4977693722182622,0.4977693722182622,2.4143738059208624,430,53
5,90-110-120-130-140,90|110|120|130|140,"[90, 110, 120, 130, 140]","[4, 5, 6, 7, 8]",0.1171010071747904,7.533210646307181,7.533210646307181,246.5489569561711,31.647105726471246,0.5086344750550028,215.07619201379086,16.786815530687672,2,0.5974783343856651,0.9350061826689482,0.5974783343856651,2.415729140866033,431,125
3,70-80-120,70|80|120,"[70, 80, 120]","[2, 3, 6]",0.07294496888406934,7.557307256191866,7.557307256191866,228.27934707590765,29.639736274762885,0.2903206023139762,206.57668664124344,9.428118148386671,2,0.5595804056818667,0.5336869037246963,0.5336869037246963,2.423456375033187,432,54
3,80-110-130,80|110|130,"[80, 110, 130]","[3, 5, 7]",0.09445404110812619,7.6410471268703555,7.6410471268703555,214.32405003909247,27.345123458346507,0.3462756970734316,189.26733659744968,11.348807013818504,2,0.5162594949021584,0.6365473312375187,0.5162594949021584,2.450309845000809,433,55
4,90-110-130-140,90|110|130|140,"[90, 110, 130, 140]","[4, 5, 7, 8]",0.11724761184533296,7.66408316106242,7.66408316106242,225.05367363478157,28.41801487740816,0.4491347308982168,193.73606620119642,14.872414226954223,2,0.536515040024613,0.8256297416642375,0.536515040024613,2.4576969766901424,434,114
4,90-120-130-140,90|120|130|140,"[90, 120, 130, 140]","[4, 6, 7, 8]",0.1255886383088116,7.766299328152848,7.766299328152848,223.55390935135995,27.800214128502013,0.46537120421926353,187.5343163276402,15.392132276526041,2,0.5248513332190359,0.8554767215377045,0.5248513332190359,2.490475374255465,435,115
3,90-130-140,90|130|140,"[90, 130, 140]","[4, 7, 8]",0.12568095056988202,7.830266324135947,7.830266324135947,194.9296125554639,24.060261309900717,0.39947882922756084,162.61923249245993,13.278149919881468,2,0.4542432719305184,0.7343489155601005,0.4542432719305184,2.510988133489907,436,56
3,80-90-130,80|90|130,"[80, 90, 130]","[3, 4, 7]",0.0877454583570179,7.831329961359809,7.831329961359809,223.42884363399645,27.887751827992158,0.319271211134234,192.7793356708071,10.43977929689271,2,0.5265039923702194,0.5869058646219969,0.5265039923702194,2.511329217731093,437,57
4,60-70-80-110,60|70|80|110,"[60, 70, 80, 110]","[1, 2, 3, 5]",0.056244401213566914,7.8719061186849535,7.8719061186849535,305.7970615068251,38.30709752568306,0.27650659455290194,272.36874946554036,8.971690686638334,2,0.7232149765167925,0.5082930633589905,0.5082930633589905,2.5243410675620503,438,116
2,80-130,80|130,"[80, 130]","[3, 7]",0.09447762725724046,7.892874843211984,7.892874843211984,184.12448345191982,22.783072261666693,0.27886948001834133,157.26880215737228,9.160566630598455,2,0.43013071036391076,0.5126366787202684,0.43013071036391076,2.5310652601095627,439,11
3,60-70-110,60|70|110,"[60, 70, 110]","[1, 2, 5]",0.057128780736816084,7.90458164640791,7.90458164640791,267.3440976718538,33.36415037637557,0.2435806039328973,238.2124998461436,7.930132346151045,2,0.6298951053333016,0.44776628762898324,0.44776628762898324,2.534819365358252,440,58
3,60-80-110,60|80|110,"[60, 80, 110]","[1, 3, 5]",0.059996117864686144,7.947945319990049,7.947945319990049,271.9341723697769,33.72154617154064,0.2574514587989076,240.15506209168237,8.355508807322465,2,0.6366425231305965,0.473264628175445,0.473264628175445,2.548725108187669,441,59
2,60-110,60|110,"[60, 110]","[1, 5]",0.062340415810545585,7.958642648436675,7.958642648436675,225.87010215262208,27.979912181680554,0.22171348046241499,200.58642338350444,7.2256690126244605,2,0.5282439244541849,0.40756866704914496,0.40756866704914496,2.552155497867612,442,12
3,70-90-120,70|90|120,"[70, 90, 120]","[2, 4, 6]",0.08460984661522468,7.969671637314366,7.969671637314366,227.80370554677117,27.980441316606456,0.3022045421274183,194.07416878828613,9.816220649765974,2,0.5282539142035454,0.5555327630696265,0.5282539142035454,2.5556922434966736,443,60
2,70-120,70|120,"[70, 120]","[2, 6]",0.08864578611623727,7.972079671670783,7.972079671670783,186.49539171331784,22.896435878378618,0.25915567890559915,158.85335017304845,8.443054960776708,2,0.43227094730938037,0.47639744046901406,0.43227094730938037,2.5564644452895244,444,13
4,90-110-120-140,90|110|120|140,"[90, 110, 120, 140]","[4, 5, 6, 8]",0.12115440311993676,8.12926299214491,8.12926299214491,242.8042870148432,28.926425802143516,0.4450451983200202,197.39258557912365,14.679421971485965,2,0.5461135326994193,0.8181120871748786,0.5461135326994193,2.6068695574728102,445,117
3,90-120-140,90|120|140,"[90, 120, 140]","[4, 6, 8]",0.12782217099187604,8.248088533739026,8.248088533739026,210.21076073276444,24.658684360991927,0.3948753690086472,166.9586304176398,13.061622784848854,2,0.46554113944846,0.7258865246341034,0.46554113944846,2.6449742032852575,446,61
4,80-90-110-120,80|90|110|120,"[80, 90, 110, 120]","[3, 4, 5, 6]",0.09513114737939211,8.334798187575855,8.334798187575855,274.7113364561166,32.18025228934492,0.3747212294570512,222.89614246741155,12.172311033239591,2,0.6075438210409823,0.6888378265782407,0.6075438210409823,2.6727800150968144,447,118
3,90-110-140,90|110|140,"[90, 110, 140]","[4, 5, 8]",0.12228685084972499,8.508562490112533,8.508562490112533,222.404467759814,25.353153223949416,0.37560378836247305,173.89573835368415,12.444957159175697,2,0.4786522941653818,0.6904602058576823,0.4786522941653818,2.728502270717781,448,62
3,80-110-120,80|110|120,"[80, 110, 120]","[3, 5, 6]",0.10199871133047081,8.517984009971787,8.517984009971787,243.40550167764982,27.87311100445257,0.34095466037639593,193.0085340009338,11.094689951311418,2,0.5262275824217687,0.6267658428525668,0.5262275824217687,2.7315235376309004,449,63
2,90-140,90|140,"[90, 140]","[4, 8]",0.12789632409001267,8.534002714802757,8.534002714802757,179.1498390010006,20.34932389847806,0.314546553524674,138.38742445358017,10.487970206405826,2,0.38418300408960554,0.578220680481746,0.38418300408960554,2.736660371562137,450,14
3,80-90-120,80|90|120,"[80, 90, 120]","[3, 4, 6]",0.09661219481487876,8.915641924781342,8.915641924781342,258.9803524021327,28.40565510834071,0.31349215031291167,196.45366312740268,10.16295804609387,2,0.5362816950135514,0.5762824054131575,0.5362816950135514,2.8590433771793102,451,64
2,80-120,80|120,"[80, 120]","[3, 6]",0.10228560046269616,8.968996346161791,8.968996346161791,214.88236991159596,23.41416071087428,0.27223410685362814,161.75180254486193,8.843794743913294,2,0.44204528096450724,0.5004390884317778,0.44204528096450724,2.8761529253619273,452,15
5,50-60-70-80-90,50|60|70|80|90,"[50, 60, 70, 80, 90]","[0, 1, 2, 3, 4]",0.04909773246034488,9.06558245717649,9.06558245717649,416.15527368166164,45.41701862583066,0.2477550151842299,322.4447958285377,7.983891030431486,2,0.8574460134162085,0.45543997181756823,0.45543997181756823,2.907125892126836,453,126
4,50-60-80-90,50|60|80|90,"[50, 60, 80, 90]","[0, 1, 3, 4]",0.04928558120967678,9.1297920927907,9.1297920927907,383.9758606081759,41.62228413021326,0.22629163562840915,295.7369853767785,7.28462831161169,2,0.7858037069925645,0.4159845405208742,0.4159845405208742,2.927716460366644,454,119
4,50-70-80-90,50|70|80|90,"[50, 70, 80, 90]","[0, 2, 3, 4]",0.05711106546031723,9.593262941328966,9.593262941328966,376.99737976987103,38.839638134724936,0.23316164270344975,273.5404571206945,7.510769797368652,2,0.7332690231279783,0.4286134506816488,0.4286134506816488,3.0763410093568733,455,120
3,50-80-90,50|80|90,"[50, 80, 90]","[0, 3, 4]",0.0582838488711375,9.599185096220344,9.599185096220344,333.34297797265384,34.325303287713766,0.21021348299910228,241.48312538278117,6.762762497795956,2,0.648041094591205,0.38642859641647337,0.38642859641647337,3.078240109597066,456,65
4,90-110-120-130,90|110|120|130,"[90, 110, 120, 130]","[4, 5, 6, 7]",0.13963235022162068,9.757073350645918,9.757073350645918,292.7477349914935,29.08784347586862,0.42887692203433875,198.83934533668304,14.031132077814545,2,0.5491610013580466,0.7883904716894613,0.5491610013580466,3.1288712780489,457,121
4,50-60-70-90,50|60|70|90,"[50, 60, 70, 90]","[0, 1, 2, 4]",0.04966819275345006,9.81825960476182,9.81825960476182,409.7986982893238,41.33326009830652,0.2103762375602579,294.16170001282296,6.792516561375643,2,0.780347106990226,0.38672778282321785,0.38672778282321785,3.148492316677453,458,122
3,90-120-130,90|120|130,"[90, 120, 130]","[4, 6, 7]",0.1445844074428861,9.833468940711755,9.833468940711755,252.1782673686838,24.847841813822512,0.3765590826891013,168.66664365915116,12.328553351541865,2,0.46911231846339657,0.6922162922919914,0.46911231846339657,3.153369604435959,459,66
3,50-60-90,50|60|90,"[50, 60, 90]","[0, 1, 4]",0.04972470588866832,10.055355097340717,10.055355097340717,376.72849113012126,37.123406978770305,0.18461722058478935,264.61448168471725,5.954962207192641,2,0.7008676104571554,0.33937582122263427,0.33937582122263427,3.2245234430434198,460,67
3,50-70-90,50|70|90,"[50, 70, 90]","[0, 2, 4]",0.05716609249619943,10.137534787385741,10.137534787385741,348.11362776522054,33.97425937281913,0.19297659290505478,239.5513328690224,6.229560835229335,2,0.6414135964755705,0.3547425829857543,0.3547425829857543,3.2508765986035155,461,68
4,70-80-90-110,70|80|90|110,"[70, 80, 90, 110]","[2, 3, 4, 5]",0.0899674517906267,10.205217836876963,10.205217836876963,355.85715924020315,34.233082694359815,0.30594708739240617,239.7266508754845,9.91127597810542,2,0.6463000252185613,0.5624125620869929,0.5624125620869929,3.272581011592256,462,123
2,50-90,50|90,"[50, 90]","[0, 4]",0.05829914667783792,10.244646820140446,10.244646820140446,297.04818353586796,28.70469047540388,0.16451541634657205,202.17457615180672,5.3038402928777435,2,0.5419273030062552,0.30242332946811534,0.30242332946811534,3.28522498882008,463,16
3,70-80-110,70|80|110,"[70, 80, 110]","[2, 3, 5]",0.09003490378858547,10.459334355943302,10.459334355943302,321.7244398691075,30.21995417633064,0.26351034308063903,212.22269202494206,8.55338416885234,2,0.5705345709191472,0.4844024777340736,0.4844024777340736,3.3540703936241942,464,69
3,90-110-130,90|110|130,"[90, 110, 130]","[4, 5, 7]",0.14612135078916905,10.777222315302485,10.777222315302485,283.37503427018885,25.537167164483517,0.3562981778485312,175.53626471439458,11.67322563226848,2,0.4821263667597074,0.6549713310841383,0.4821263667597074,3.4560098246330506,465,70
2,90-130,90|130,"[90, 130]","[4, 7]",0.1482926727207878,10.779446454838402,10.779446454838402,228.36406143962932,20.57813187621483,0.29122108447053197,140.4433396754876,9.5595374897841,2,0.3885027611825257,0.5353422307327046,0.3885027611825257,3.456723055543818,466,17
3,70-90-110,70|90|110,"[70, 90, 110]","[2, 4, 5]",0.10341132928273232,10.857244070212158,10.857244070212158,316.68068767823047,28.594348397088652,0.2765487914726237,200.07330291046605,8.9793739628622,2,0.5398441108895969,0.5083706325816137,0.5083706325816137,3.481670979526323,467,71
2,70-110,70|110,"[70, 110]","[2, 5]",0.10414859466194482,10.927488471870292,10.927488471870292,263.3905716637743,23.642724883454793,0.22872104120860448,166.12925813305762,7.453599532489782,2,0.44636043516261814,0.42045043764168466,0.42045043764168466,3.504196759839056,468,18
