state,L_mm,rho2,rho1,residual_ohm
exhale,50,10.792343659445,4.8392270373842,-1.6342482922482e-12
exhale,60,10.792343659445,5.7229044126986,-2.8421709430404e-14
exhale,70,10.792343659445,6.5833963561273,1.9895196601283e-12
exhale,80,10.792343659445,5.9145578929082,1.4210854715202e-14
exhale,90,10.792343659445,6.154259087806,-1.4210854715202e-14
exhale,110,10.792343659445,5.7184514988675,0
exhale,120,10.792343659445,5.9038677549802,-7.105427357601e-15
exhale,130,10.792343659445,6.2445549615908,5.8264504332328e-13
exhale,140,10.792343659445,5.3589927710223,-7.105427357601e-15
exhale,50,10.816231663306,4.8391387924867,-1.5916157281026e-12
exhale,60,10.816231663306,5.7227320504833,1.4210854715202e-14
exhale,70,10.816231663306,6.583063411083,2.0321522242739e-12
exhale,80,10.816231663306,5.9141967712618,-2.8421709430404e-14
exhale,90,10.816231663306,6.1537187846989,-2.8421709430404e-14
exhale,110,10.816231663306,5.7177575252734,-1.4210854715202e-14
exhale,120,10.816231663306,5.9029180535623,-2.1316282072803e-14
exhale,130,10.816231663306,6.2433770863632,5.6132876125048e-13
exhale,140,10.816231663306,5.357887702226,-7.105427357601e-15
exhale,50,10.840119667168,4.8390508243704,-1.6058265828178e-12
exhale,60,10.840119667168,5.7225602151554,2.8421709430404e-14
exhale,70,10.840119667168,6.5827314709721,2.0463630789891e-12
exhale,80,10.840119667168,5.913836778278,1.4210854715202e-14
exhale,90,10.840119667168,6.1531801972919,1.4210854715202e-14
exhale,110,10.840119667168,5.7170658687005,7.105427357601e-15
exhale,120,10.840119667168,5.9019716196809,-1.4210854715202e-14
exhale,130,10.840119667168,6.2422033308755,5.5422333389288e-13
exhale,140,10.840119667168,5.3567867033175,-7.105427357601e-15
exhale,50,10.86400767103,4.838963131666,-1.6484591469634e-12
exhale,60,10.86400767103,5.7223889041711,1.4210854715202e-14
exhale,70,10.86400767103,6.5824005310141,2.0179413695587e-12
exhale,80,10.86400767103,5.9134779084156,-2.8421709430404e-14
exhale,90,10.86400767103,6.1526433170643,4.2632564145606e-14
exhale,110,10.86400767103,5.7163765171178,-2.1316282072803e-14
exhale,120,10.86400767103,5.9010284359437,0
exhale,130,10.86400767103,6.2410336729135,5.7553961596568e-13
exhale,140,10.86400767103,5.3556897512268,-2.1316282072803e-14
exhale,50,10.887895674892,4.838875713014,-1.6342482922482e-12
exhale,60,10.887895674892,5.7222181150042,-1.4210854715202e-14
exhale,70,10.887895674892,6.5820705864605,1.9895196601283e-12
exhale,80,10.887895674892,5.9131201561721,-1.4210854715202e-14
exhale,90,10.887895674892,6.1521081355553,0
exhale,110,10.887895674892,5.7156894585814,7.105427357601e-15
exhale,120,10.887895674892,5.9000884850863,7.105427357601e-15
exhale,130,10.887895674892,6.2398680904283,5.7553961596568e-13
exhale,140,10.887895674892,5.3545968230634,0
exhale,50,10.911783678754,4.8387885670643,-1.6342482922482e-12
exhale,60,10.911783678754,5.7220478451457,2.8421709430404e-14
exhale,70,10.911783678754,6.5817416325949,2.0463630789891e-12
exhale,80,10.911783678754,5.9127635160831,0
exhale,90,10.911783678754,6.1515746443628,0
exhale,110,10.911783678754,5.7150046812337,-7.105427357601e-15
exhale,120,10.911783678754,5.8991517499714,7.105427357601e-15
exhale,130,10.911783678754,6.2387065615343,5.7553961596568e-13
exhale,140,10.911783678754,5.3535078961144,0
exhale,50,10.935671682615,4.8387016924763,-1.6342482922482e-12
exhale,60,10.935671682615,5.7218780921036,0
exhale,70,10.935671682615,6.5814136647327,2.0179413695587e-12
exhale,80,10.935671682615,5.9124079827218,0
exhale,90,10.935671682615,6.1510428351433,0
exhale,110,10.935671682615,5.7143221733022,1.4210854715202e-14
exhale,120,10.935671682615,5.8982182135872,1.4210854715202e-14
exhale,130,10.935671682615,6.2375490645079,5.6132876125048e-13
exhale,140,10.935671682615,5.3524229478428,-7.105427357601e-15
exhale,50,10.959559686477,4.8386150879186,-1.6484591469634e-12
exhale,60,10.959559686477,5.7217088534033,0
exhale,70,10.959559686477,6.5810866782207,2.0463630789891e-12
exhale,80,10.959559686477,5.9120535506989,1.4210854715202e-14
exhale,90,10.959559686477,6.1505126996109,0
exhale,110,10.959559686477,5.7136419230994,0
exhale,120,10.959559686477,5.8972878590464,1.4210854715202e-14
exhale,130,10.959559686477,6.236395577786,5.9685589803848e-13
exhale,140,10.959559686477,5.3513419558857,-1.4210854715202e-14
exhale,50,10.983447690339,4.8385287520693,-1.6484591469634e-12
exhale,60,10.983447690339,5.7215401265868,2.8421709430404e-14
exhale,70,10.983447690339,6.5807606684369,2.0463630789891e-12
exhale,80,10.983447690339,5.9117002146621,-1.4210854715202e-14
exhale,90,10.983447690339,6.1499842295374,-1.4210854715202e-14
exhale,110,10.983447690339,5.7129639190214,-7.105427357601e-15
exhale,120,10.983447690339,5.8963606695854,-2.1316282072803e-14
exhale,130,10.983447690339,6.2352460799643,5.9685589803848e-13
exhale,140,10.983447690339,5.3502648980527,1.4210854715202e-14
exhale,50,11.007335694201,4.8384426836155,-1.620037437533e-12
exhale,60,11.007335694201,5.7213719092127,2.8421709430404e-14
exhale,70,11.007335694201,6.5804356307902,2.0463630789891e-12
exhale,80,11.007335694201,5.9113479692959,-1.4210854715202e-14
exhale,90,11.007335694201,6.1494574167512,0
exhale,110,11.007335694201,5.7122881495474,-2.1316282072803e-14
exhale,120,11.007335694201,5.8954366285624,-7.105427357601e-15
exhale,130,11.007335694201,6.234100549796,6.1106675275369e-13
exhale,140,11.007335694201,5.349191752324,7.105427357601e-15
exhale,50,11.031223698062,4.8383568812534,-1.6058265828178e-12
exhale,60,11.031223698062,5.7212041988563,2.8421709430404e-14
exhale,70,11.031223698062,6.5801115607203,2.0037305148435e-12
exhale,80,11.031223698062,5.9109968093213,-1.4210854715202e-14
exhale,90,11.031223698062,6.1489322531372,0
exhale,110,11.031223698062,5.711614603239,0
exhale,120,11.031223698062,5.8945157194568,-7.105427357601e-15
exhale,130,11.031223698062,6.2329589661904,5.9685589803848e-13
exhale,140,11.031223698062,5.3481224968489,0
exhale,50,11.055111701924,4.8382713436882,-1.6626700016786e-12
exhale,60,11.055111701924,5.7210369931095,1.4210854715202e-14
exhale,70,11.055111701924,6.5797884536972,2.0605739337043e-12
exhale,80,11.055111701924,5.9106467294953,0
exhale,90,11.055111701924,6.1484087306359,0
exhale,110,11.055111701924,5.7109432687393,7.105427357601e-15
exhale,120,11.055111701924,5.893597925868,-1.4210854715202e-14
exhale,130,11.055111701924,6.231821308211,5.9685589803848e-13
exhale,140,11.055111701924,5.3470571099444,0
exhale,50,11.078999705786,4.8381860696343,-1.6342482922482e-12
exhale,60,11.078999705786,5.72087028958,1.4210854715202e-14
exhale,70,11.078999705786,6.5794663052208,2.0889956431347e-12
exhale,80,11.078999705786,5.9102977246106,-4.2632564145606e-14
exhale,90,11.078999705786,6.1478868412435,2.8421709430404e-14
exhale,110,11.078999705786,5.7102741347721,-1.4210854715202e-14
exhale,120,11.078999705786,5.8926832315142,1.4210854715202e-14
exhale,130,11.078999705786,6.2306875550746,6.1817218011129e-13
exhale,140,11.078999705786,5.3459955700929,-1.4210854715202e-14
exhale,50,11.102887709648,4.8381010578145,-1.6484591469634e-12
exhale,60,11.102887709648,5.7207040858922,-1.4210854715202e-14
exhale,70,11.102887709648,6.5791451108213,2.0605739337043e-12
exhale,80,11.102887709648,5.9099497894954,0
exhale,90,11.102887709648,6.1473665770108,1.4210854715202e-14
exhale,110,11.102887709648,5.7096071901415,2.1316282072803e-14
exhale,120,11.102887709648,5.8917716202314,7.105427357601e-15
exhale,130,11.102887709648,6.2295576861496,6.1817218011129e-13
exhale,140,11.102887709648,5.3449378559412,-7.105427357601e-15
exhale,50,11.126775713509,4.8380163069607,-1.6484591469634e-12
exhale,60,11.126775713509,5.7205383796859,-1.4210854715202e-14
exhale,70,11.126775713509,6.5788248660582,2.0605739337043e-12
exhale,80,11.126775713509,5.9096029190133,0
exhale,90,11.126775713509,6.1468479300431,2.8421709430404e-14
exhale,110,11.126775713509,5.7089424237306,-7.105427357601e-15
exhale,120,11.126775713509,5.890863075972,-1.4210854715202e-14
exhale,130,11.126775713509,6.2284316809545,6.2527760746889e-13
exhale,140,11.126775713509,5.3438839462988,7.105427357601e-15
exhale,50,11.150663717371,4.8379318158135,-1.6342482922482e-12
exhale,60,11.150663717371,5.7203731686172,0
exhale,70,11.150663717371,6.5785055665204,2.1032064978499e-12
exhale,80,11.150663717371,5.9092571080623,0
exhale,90,11.150663717371,6.1463308924994,-1.4210854715202e-14
exhale,110,11.150663717371,5.7082798245015,7.105427357601e-15
exhale,120,11.150663717371,5.8899575828042,7.105427357601e-15
exhale,130,11.150663717371,6.2273095191568,6.1817218011129e-13
exhale,140,11.150663717371,5.342833820136,-2.1316282072803e-14
exhale,50,11.174551721233,4.8378475831218,-1.6484591469634e-12
exhale,60,11.174551721233,5.7202084503577,-2.8421709430404e-14
exhale,70,11.174551721233,6.5781872078258,2.1174173525651e-12
exhale,80,11.174551721233,5.9089123515752,-1.4210854715202e-14
exhale,90,11.174551721233,6.1458154565923,0
exhale,110,11.174551721233,5.7076193814939,-1.4210854715202e-14
exhale,120,11.174551721233,5.8890551249105,-7.105427357601e-15
exhale,130,11.174551721233,6.2261911805713,6.0396132539609e-13
exhale,140,11.174551721233,5.3417874565827,7.105427357601e-15
exhale,50,11.198439725095,4.8377636076435,-1.6626700016786e-12
exhale,60,11.198439725095,5.7200442225945,0
exhale,70,11.198439725095,6.5778697856215,2.0605739337043e-12
exhale,80,11.198439725095,5.908568644519,4.2632564145606e-14
exhale,90,11.198439725095,6.1453016145874,1.4210854715202e-14
exhale,110,11.198439725095,5.7069610838249,7.105427357601e-15
exhale,120,11.198439725095,5.8881556865872,-7.105427357601e-15
exhale,130,11.198439725095,6.225076645159,6.3238303482649e-13
exhale,140,11.198439725095,5.3407448349268,-1.4210854715202e-14
exhale,50,11.222327728956,4.8376798881445,-1.6484591469634e-12
exhale,60,11.222327728956,5.7198804830304,1.4210854715202e-14
exhale,70,11.222327728956,6.5775532955828,2.1032064978499e-12
exhale,80,11.222327728956,5.9082259818947,-1.4210854715202e-14
exhale,90,11.222327728956,6.1447893588025,0
exhale,110,11.222327728956,5.706304920688,7.105427357601e-15
exhale,120,11.222327728956,5.8872592522427,7.105427357601e-15
exhale,130,11.222327728956,6.2239658930257,6.4659388954169e-13
exhale,140,11.222327728956,5.3397059346125,-1.4210854715202e-14
exhale,50,11.246215732818,4.8375964233994,-1.6484591469634e-12
exhale,60,11.246215732818,5.7197172293831,-2.8421709430404e-14
exhale,70,11.246215732818,6.5772377334135,2.0889956431347e-12
exhale,80,11.246215732818,5.9078843587366,-1.4210854715202e-14
exhale,90,11.246215732818,6.1442786816076,1.4210854715202e-14
exhale,110,11.246215732818,5.7056508813524,2.8421709430404e-14
exhale,120,11.246215732818,5.8863658063968,1.4210854715202e-14
exhale,130,11.246215732818,6.2228589044205,6.4659388954169e-13
exhale,140,11.246215732818,5.3386707352389,1.4210854715202e-14
exhale,50,11.27010373668,4.837513212191,-1.6342482922482e-12
exhale,60,11.27010373668,5.7195544593859,-1.4210854715202e-14
exhale,70,11.27010373668,6.5769230948455,2.0747847884195e-12
exhale,80,11.27010373668,5.9075437701128,2.8421709430404e-14
exhale,90,11.27010373668,6.1437695754243,-1.4210854715202e-14
exhale,110,11.27010373668,5.7049989551625,7.105427357601e-15
exhale,120,11.27010373668,5.8854753336797,-7.105427357601e-15
exhale,130,11.27010373668,6.2217556597346,6.5369931689929e-13
exhale,140,11.27010373668,5.3376392165586,0
exhale,50,11.293991740542,4.8374302533104,-1.6484591469634e-12
exhale,60,11.293991740542,5.7193921707867,1.4210854715202e-14
exhale,70,11.293991740542,6.5766093756384,-2.1174173525651e-12
exhale,80,11.293991740542,5.907204211124,-1.4210854715202e-14
exhale,90,11.293991740542,6.1432620327253,-2.8421709430404e-14
exhale,110,11.293991740542,5.7043491315374,7.105427357601e-15
exhale,120,11.293991740542,5.8845878188312,-2.1316282072803e-14
exhale,130,11.293991740542,6.2206561395001,6.3948846218409e-13
exhale,140,11.293991740542,5.3366113584763,-1.4210854715202e-14
exhale,50,11.317879744403,4.8373475455569,-1.6626700016786e-12
exhale,60,11.317879744403,5.7192303613487,4.2632564145606e-14
exhale,70,11.317879744403,6.5762965715806,2.0889956431347e-12
exhale,80,11.317879744403,5.906865676904,2.8421709430404e-14
exhale,90,11.317879744403,6.1427560460338,2.8421709430404e-14
exhale,110,11.317879744403,5.7037013999696,-1.4210854715202e-14
exhale,120,11.317879744403,5.8837032466991,-2.8421709430404e-14
exhale,130,11.317879744403,6.2195603243886,6.6080474425689e-13
exhale,140,11.317879744403,5.3355871410471,1.4210854715202e-14
exhale,50,11.341767748265,4.8372650877377,-1.6626700016786e-12
exhale,60,11.341767748265,5.7190690288496,2.8421709430404e-14
exhale,70,11.341767748265,6.5759846784858,2.1032064978499e-12
exhale,80,11.341767748265,5.9065281626188,0
exhale,90,11.341767748265,6.1422516079234,0
exhale,110,11.341767748265,5.703055750025,7.105427357601e-15
exhale,120,11.341767748265,5.8828216022387,2.8421709430404e-14
exhale,130,11.341767748265,6.2184681952097,6.6080474425689e-13
exhale,140,11.341767748265,5.334566544475,-2.8421709430404e-14
exhale,50,11.365655752127,4.8371828786681,-1.6342482922482e-12
exhale,60,11.365655752127,5.7189081710819,0
exhale,70,11.365655752127,6.5756736921965,2.0605739337043e-12
exhale,80,11.365655752127,5.906191663467,1.4210854715202e-14
exhale,90,11.365655752127,6.1417487110175,1.4210854715202e-14
exhale,110,11.365655752127,5.7024121713417,1.4210854715202e-14
exhale,120,11.365655752127,5.881942870512,-7.105427357601e-15
exhale,130,11.365655752127,6.2173797329104,6.6791017161449e-13
exhale,140,11.365655752127,5.3335495491121,2.1316282072803e-14
exhale,50,11.389543755989,4.8371009171716,-1.6484591469634e-12
exhale,60,11.389543755989,5.7187477858525,-2.8421709430404e-14
exhale,70,11.389543755989,6.5753636085816,2.0889956431347e-12
exhale,80,11.389543755989,5.9058561746786,-4.2632564145606e-14
exhale,90,11.389543755989,6.1412473479888,-1.4210854715202e-14
exhale,110,11.389543755989,5.7017706536299,0
exhale,120,11.389543755989,5.881067036686,-1.4210854715202e-14
exhale,130,11.389543755989,6.216294918573,7.034373084025e-13
exhale,140,11.389543755989,5.3325361354565,1.4210854715202e-14
exhale,50,11.413431759851,4.8370192020794,-1.6626700016786e-12
exhale,60,11.413431759851,5.7185878709829,2.8421709430404e-14
exhale,70,11.413431759851,6.5750544235368,2.1174173525651e-12
exhale,80,11.413431759851,5.9055216915155,0
exhale,90,11.413431759851,6.1407475115588,-1.4210854715202e-14
exhale,110,11.413431759851,5.7011311866708,1.4210854715202e-14
exhale,120,11.413431759851,5.8801940860324,7.105427357601e-15
exhale,130,11.413431759851,6.2152137334147,7.034373084025e-13
exhale,140,11.413431759851,5.3315262841512,-1.4210854715202e-14
exhale,50,11.437319763712,4.8369377322303,-1.6484591469634e-12
exhale,60,11.437319763712,5.7184284243085,-1.4210854715202e-14
exhale,70,11.437319763712,6.5747461329838,-2.1174173525651e-12
exhale,80,11.437319763712,5.9051882092711,-1.4210854715202e-14
exhale,90,11.437319763712,6.1402491944977,1.4210854715202e-14
exhale,110,11.437319763712,5.7004937603163,-7.105427357601e-15
exhale,120,11.437319763712,5.8793240039267,0
exhale,130,11.437319763712,6.2141361587856,6.821210263297e-13
exhale,140,11.437319763712,5.3305199759829,-7.105427357601e-15
exhale,50,11.461207767574,4.8368565064712,-1.6342482922482e-12
exhale,60,11.461207767574,5.7182694436794,-1.4210854715202e-14
exhale,70,11.461207767574,6.5744387328721,2.1316282072803e-12
exhale,80,11.461207767574,5.9048557232697,-1.4210854715202e-14
exhale,90,11.461207767574,6.1397523896238,0
exhale,110,11.461207767574,5.6998583644879,-7.105427357601e-15
exhale,120,11.461207767574,5.8784567758466,-7.105427357601e-15
exhale,130,11.461207767574,6.2130621761683,6.892264536873e-13
exhale,140,11.461207767574,5.3295171918802,7.105427357601e-15
exhale,50,11.485095771436,4.8367755236566,-1.6342482922482e-12
exhale,60,11.485095771436,5.7181109269591,2.8421709430404e-14
exhale,70,11.485095771436,6.5741322191751,2.1174173525651e-12
exhale,80,11.485095771436,5.9045242288665,-2.8421709430404e-14
exhale,90,11.485095771436,6.139257089803,2.8421709430404e-14
exhale,110,11.485095771436,5.6992249891769,-1.4210854715202e-14
exhale,120,11.485095771436,5.8775923873719,-2.1316282072803e-14
exhale,130,11.485095771436,6.2119917671759,6.963318810449e-13
exhale,140,11.485095771436,5.3285179129128,7.105427357601e-15
exhale,50,11.508983775298,4.8366947826484,-1.6484591469634e-12
exhale,60,11.508983775298,5.7179528720256,0
exhale,70,11.508983775298,6.5738265878932,-2.1174173525651e-12
exhale,80,11.508983775298,5.9041937214472,1.4210854715202e-14
exhale,90,11.508983775298,6.1387632879485,1.4210854715202e-14
exhale,110,11.508983775298,5.6985936244429,-2.8421709430404e-14
exhale,120,11.508983775298,5.8767308241828,-1.4210854715202e-14
exhale,130,11.508983775298,6.2109249135515,6.963318810449e-13
exhale,140,11.508983775298,5.3275221202898,-1.4210854715202e-14
exhale,50,11.532871779159,4.8366142823164,-1.6342482922482e-12
exhale,60,11.532871779159,5.7177952767702,1.4210854715202e-14
exhale,70,11.532871779159,6.5735218350528,-2.1458390619955e-12
exhale,80,11.532871779159,5.9038641964279,-1.4210854715202e-14
exhale,90,11.532871779159,6.1382709770203,-1.4210854715202e-14
exhale,110,11.532871779159,5.6979642604136,1.4210854715202e-14
exhale,120,11.532871779159,5.8758720720598,0
exhale,130,11.532871779159,6.2098615971665,6.892264536873e-13
exhale,140,11.532871779159,5.3265297953587,-7.105427357601e-15
exhale,50,11.556759783021,4.8365340215376,-1.6342482922482e-12
exhale,60,11.556759783021,5.7176381390983,0
exhale,70,11.556759783021,6.5732179567051,-2.0889956431347e-12
exhale,80,11.556759783021,5.9035356492547,2.8421709430404e-14
exhale,90,11.556759783021,6.1377801500249,-1.4210854715202e-14
exhale,110,11.556759783021,5.6973368872846,-7.105427357601e-15
exhale,120,11.556759783021,5.8750161168821,0
exhale,130,11.556759783021,6.2088018000198,7.105427357601e-13
exhale,140,11.556759783021,5.3255409196036,1.4210854715202e-14
exhale,50,11.580647786883,4.8364539991965,-1.620037437533e-12
exhale,60,11.580647786883,5.7174814569286,4.2632564145606e-14
exhale,70,11.580647786883,6.5729149489263,-2.1174173525651e-12
exhale,80,11.580647786883,5.9032080754035,-1.4210854715202e-14
exhale,90,11.580647786883,6.137290800015,0
exhale,110,11.580647786883,5.6967114953178,-2.8421709430404e-14
exhale,120,11.580647786883,5.8741629446272,2.1316282072803e-14
exhale,130,11.580647786883,6.2077455042368,7.034373084025e-13
exhale,140,11.580647786883,5.3245554746444,-7.105427357601e-15
exhale,50,11.604535790745,4.836374214185,-1.6484591469634e-12
exhale,60,11.604535790745,5.7173252281932,0
exhale,70,11.604535790745,6.5726128078181,-2.1032064978499e-12
exhale,80,11.604535790745,5.9028814703798,4.2632564145606e-14
exhale,90,11.604535790745,6.1368029200887,-1.4210854715202e-14
exhale,110,11.604535790745,5.696088074842,7.105427357601e-15
exhale,120,11.604535790745,5.8733125413699,1.4210854715202e-14
exhale,130,11.604535790745,6.2066926920676,7.247535904753e-13
exhale,140,11.604535790745,5.3235734422356,-7.105427357601e-15
exhale,50,11.628423794606,4.8362946654023,-1.6768808563938e-12
exhale,60,11.628423794606,5.7171694508379,-5.6843418860808e-14
exhale,70,11.628423794606,6.5723115295067,-2.1174173525651e-12
exhale,80,11.628423794606,5.9025558297184,-1.4210854715202e-14
exhale,90,11.628423794606,6.1363165033898,1.4210854715202e-14
exhale,110,11.628423794606,5.6954666162512,-1.4210854715202e-14
exhale,120,11.628423794606,5.8724648932811,7.105427357601e-15
exhale,130,11.628423794606,6.2056433458865,7.389644451905e-13
exhale,140,11.628423794606,5.3225948042644,7.105427357601e-15
exhale,50,11.652311798468,4.8362153517547,-1.620037437533e-12
exhale,60,11.652311798468,5.7170141228212,2.8421709430404e-14
exhale,70,11.652311798468,6.5720111101429,-2.1174173525651e-12
exhale,80,11.652311798468,5.9022311489829,-2.8421709430404e-14
exhale,90,11.652311798468,6.1358315431065,0
exhale,110,11.652311798468,5.6948471100049,-7.105427357601e-15
exhale,120,11.652311798468,5.8716199866277,7.105427357601e-15
exhale,130,11.652311798468,6.2045974481908,7.389644451905e-13
exhale,140,11.652311798468,5.3216195427504,7.105427357601e-15
exhale,50,11.67619980233,4.8361362721559,-1.6484591469634e-12
exhale,60,11.67619980233,5.7168592421152,0
exhale,70,11.67619980233,6.5717115459017,-2.0747847884195e-12
exhale,80,11.67619980233,5.9019074237661,1.4210854715202e-14
exhale,90,11.67619980233,6.1353480324719,-2.8421709430404e-14
exhale,110,11.67619980233,5.6942295466272,-2.1316282072803e-14
exhale,120,11.67619980233,5.8707778077709,1.4210854715202e-14
exhale,130,11.67619980233,6.2035549815995,7.4606987254811e-13
exhale,140,11.67619980233,5.3206476398435,-7.105427357601e-15
exhale,50,11.700087806192,4.8360574255265,-1.6342482922482e-12
exhale,60,11.700087806192,5.7167048067047,-2.8421709430404e-14
exhale,70,11.700087806192,6.5714128329827,-2.0889956431347e-12
exhale,80,11.700087806192,5.901584649689,2.8421709430404e-14
exhale,90,11.700087806192,6.1348659647632,1.4210854715202e-14
exhale,110,11.700087806192,5.693613916706,7.105427357601e-15
exhale,120,11.700087806192,5.8699383431659,0
exhale,130,11.700087806192,6.2025159288524,7.4606987254811e-13
exhale,140,11.700087806192,5.3196790778233,7.105427357601e-15
exhale,50,11.723975810053,4.8359788107942,-1.6484591469634e-12
exhale,60,11.723975810053,5.7165508145875,-2.8421709430404e-14
exhale,70,11.723975810053,6.571114967609,-2.0747847884195e-12
exhale,80,11.723975810053,5.9012628224011,0
exhale,90,11.723975810053,6.1343853333013,-1.4210854715202e-14
exhale,110,11.723975810053,5.6930002108929,1.4210854715202e-14
exhale,120,11.723975810053,5.869101579361,-7.105427357601e-15
exhale,130,11.723975810053,6.2014802728089,7.6028072726331e-13
exhale,140,11.723975810053,5.3187138390976,1.4210854715202e-14
exhale,50,11.747863813915,4.8359004268938,-1.6768808563938e-12
exhale,60,11.747863813915,5.7163972637742,-2.8421709430404e-14
exhale,70,11.747863813915,6.5708179460278,-2.1174173525651e-12
exhale,80,11.747863813915,5.90094193758,1.4210854715202e-14
exhale,90,11.747863813915,6.1339061314504,0
exhale,110,11.747863813915,5.6923884199022,-2.1316282072803e-14
exhale,120,11.747863813915,5.8682675029968,-1.4210854715202e-14
exhale,130,11.747863813915,6.200447996447,7.6738615462091e-13
exhale,140,11.747863813915,5.3177519062012,0
exhale,50,11.771751817777,4.8358222727669,-1.6626700016786e-12
exhale,60,11.771751817777,5.7162441522879,0
exhale,70,11.771751817777,6.5705217645096,-2.0605739337043e-12
exhale,80,11.771751817777,5.900621990931,5.6843418860808e-14
exhale,90,11.771751817777,6.133428352618,-2.8421709430404e-14
exhale,110,11.771751817777,5.6917785345109,0
exhale,120,11.771751817777,5.867436100805,7.105427357601e-15
exhale,130,11.771751817777,6.1994190828624,7.4606987254811e-13
exhale,140,11.771751817777,5.316793261795,-2.1316282072803e-14
exhale,50,11.795639821639,4.835744347362,-1.6484591469634e-12
exhale,60,11.795639821639,5.7160914781646,0
exhale,70,11.795639821639,6.5702264193486,-2.0605739337043e-12
exhale,80,11.795639821639,5.9003029781871,-1.4210854715202e-14
exhale,90,11.795639821639,6.1329519902541,2.8421709430404e-14
exhale,110,11.795639821639,5.6911705455574,0
exhale,120,11.795639821639,5.8666073596082,-7.105427357601e-15
exhale,130,11.795639821639,6.1983935152671,7.5317529990571e-13
exhale,140,11.795639821639,5.3158378886648,7.105427357601e-15
exhale,50,11.8195278255,4.8356666496345,-1.691091711109e-12
exhale,60,11.8195278255,5.7159392394526,2.8421709430404e-14
exhale,70,11.8195278255,6.5699319068618,-2.0605739337043e-12
exhale,80,11.8195278255,5.8999848951088,0
exhale,90,11.8195278255,6.1324770378511,0
exhale,110,11.8195278255,5.6905644439419,-7.105427357601e-15
exhale,120,11.8195278255,5.8657812663188,2.1316282072803e-14
exhale,130,11.8195278255,6.1973712769889,7.5317529990571e-13
exhale,140,11.8195278255,5.3148857697197,0
exhale,50,11.843415829362,4.8355891785464,-1.6768808563938e-12
exhale,60,11.843415829362,5.7157874342124,0
exhale,70,11.843415829362,6.5696382233897,-2.0321522242739e-12
exhale,80,11.843415829362,5.8996677374835,4.2632564145606e-14
exhale,90,11.843415829362,6.1320034889434,1.4210854715202e-14
exhale,110,11.843415829362,5.689960220625,2.1316282072803e-14
exhale,120,11.843415829362,5.8649578079381,-2.1316282072803e-14
exhale,130,11.843415829362,6.1963523514699,7.8159700933611e-13
exhale,140,11.843415829362,5.3139368879915,0
exhale,50,11.867303833224,4.8355119330664,-1.6768808563938e-12
exhale,60,11.867303833224,5.715636060517,-1.4210854715202e-14
exhale,70,11.867303833224,6.569345365295,-2.0463630789891e-12
exhale,80,11.867303833224,5.8993515011257,-2.8421709430404e-14
exhale,90,11.867303833224,6.1315313371069,2.8421709430404e-14
exhale,110,11.867303833224,5.6893578666278,-2.1316282072803e-14
exhale,120,11.867303833224,5.8641369715558,2.8421709430404e-14
exhale,130,11.867303833224,6.1953367222656,7.8159700933611e-13
exhale,140,11.867303833224,5.3129912266336,-7.105427357601e-15
exhale,50,11.891191837086,4.8354349121701,-1.6768808563938e-12
exhale,60,11.891191837086,5.7154851164516,0
exhale,70,11.891191837086,6.5690533289636,-2.0321522242739e-12
exhale,80,11.891191837086,5.8990361818766,2.8421709430404e-14
exhale,90,11.891191837086,6.1310605759589,1.4210854715202e-14
exhale,110,11.891191837086,5.6887573730309,0
exhale,120,11.891191837086,5.8633187443491,-7.105427357601e-15
exhale,130,11.891191837086,6.1943243730443,7.8870243669371e-13
exhale,140,11.891191837086,5.3120487689194,7.105427357601e-15
exhale,50,11.915079840948,4.8353581148394,-1.691091711109e-12
exhale,60,11.915079840948,5.7153346001132,0
exhale,70,11.915079840948,6.5687621108035,-2.0321522242739e-12
exhale,80,11.915079840948,5.8987217756039,0
exhale,90,11.915079840948,6.1305911991577,1.4210854715202e-14
exhale,110,11.915079840948,5.6881587309745,-7.105427357601e-15
exhale,120,11.915079840948,5.8625031135818,7.105427357601e-15
exhale,130,11.915079840948,6.1933152875856,7.8870243669371e-13
exhale,140,11.915079840948,5.3111094982415,0
exhale,50,11.938967844809,4.8352815400629,-1.6626700016786e-12
exhale,60,11.938967844809,5.715184509611,2.8421709430404e-14
exhale,70,11.938967844809,6.5684717072452,-2.0463630789891e-12
exhale,80,11.938967844809,5.8984082782014,4.2632564145606e-14
exhale,90,11.938967844809,6.1301232004019,-1.4210854715202e-14
exhale,110,11.938967844809,5.6875619316572,-2.8421709430404e-14
exhale,120,11.938967844809,5.8616900666039,-2.1316282072803e-14
exhale,130,11.938967844809,6.1923094497798,8.0291329140891e-13
exhale,140,11.938967844809,5.310173398111,7.105427357601e-15
exhale,50,11.962855848671,4.8352051868355,-1.6768808563938e-12
exhale,60,11.962855848671,5.715034843066,-4.2632564145606e-14
exhale,70,11.962855848671,6.5681821147409,-2.0605739337043e-12
exhale,80,11.962855848671,5.8980956855892,0
exhale,90,11.962855848671,6.1296565734307,-7.105427357601e-14
exhale,110,11.962855848671,5.686966966336,0
exhale,120,11.962855848671,5.8608795908506,-7.105427357601e-15
exhale,130,11.962855848671,6.1913068436265,7.8870243669371e-13
exhale,140,11.962855848671,5.3092404521556,-1.4210854715202e-14
exhale,50,11.986743852533,4.8351290541588,-1.6342482922482e-12
exhale,60,11.986743852533,5.7148855986109,1.4210854715202e-14
