point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,90,17.0653532290874,16.889207520927101,0.14736466069514001,4.5807160123193699e-10,7.1054273576010003e-15,12.812682799999999
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,110,16.098571044474699,16.028077226423001,0.194649213823164,9.1334843381194304e-10,3.5527136788005001e-15,15.353495799999999
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,120,15.115706843956101,14.876410802902299,0.226372808363619,4.57383665931246e-10,1.2434497875801801e-14,38.669117800000002
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,130,14.0037897518212,13.7784230259245,0.233474053491628,7.93968906290504e-10,3.5527136788005001e-15,80.737268900000004
g06_13,grid,variable_transverse,1.4142135623731,27.384196342643602,140,13.7055532344267,13.4676836753647,0.259196580083909,6.9580196299881102e-10,1.7763568394002501e-15,133.8941232
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,50,24.699551165844401,24.573757745113799,0.035857721176759699,4.47710384130194e-10,0,50.827689300000003
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,60,24.221487729679101,24.4334738944234,0.055897551689773103,2.91323249875386e-10,0,69.093948999999995
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,70,18.996441913951099,18.9692286916307,0.067330305116084399,4.1158934082770202e-10,1.0658141036401501e-14,72.165147300000001
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,80,19.802602486916498,19.724046791029,0.087427358029230504,7.1173192981523101e-10,7.1054273576010003e-15,74.978857000000005
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,90,17.1191504132617,16.9863908066921,0.103957958004539,2.8425985966961399e-10,0,77.5082898
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,110,16.169663885979102,16.156438130573498,0.13745211379917199,1.0160570302664701e-09,0,79.768963400000004
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,120,15.198406004765401,15.0254198241254,0.15993324339252399,5.5989760583269799e-10,7.1054273576010003e-15,81.990422300000006
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,130,14.089051388983099,13.932190497476901,0.16482487138094601,1.1340614792074302e-09,3.5527136788005001e-15,84.349480400000004
g06_14,grid,variable_transverse,1.4142135623731,42.169650342858198,140,13.8001653789802,13.638680252840199,0.18281472482122499,6.8170747158598804e-10,1.7763568394002501e-15,86.9595281
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,50,24.712507172334501,24.597814689946201,0.024761672581804901,4.8718675001493397e-10,7.1054273576010003e-15,37.234434
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,60,24.241697403911399,24.4709657438307,0.038651306210961203,3.4480226699376201e-10,0,75.899127800000002
g06_15,grid,variable_transverse,1.4142135623731,64.938163157621105,70,19.020788425844199,19.0143973613499,0.046570031865421697,3.8641395365790902e-10,3.5527136788005001e-15,124.4354227
