request_id_1024,kind_1024,quadrature_points_1024,frequency_hz,state,model,rho1_1024,rho2_1024,rho_bone_1024,rho_heart_1024,rho_fat_1024,L_mm,Z_1024,relative_residual_1024,reciprocity_abs_1024,request_id_256,kind_256,quadrature_points_256,rho1_256,rho2_256,rho_bone_256,rho_heart_256,rho_fat_256,Z_256,relative_residual_256,reciprocity_abs_256,difference_ohm,difference_pct,within_numeric_tolerance
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,130,27.2623212449585,6.621776965494901e-10,3.5527136788005e-15,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,27.2616888745621,8.12655487177675e-10,3.5527136788005e-15,0.0006323703963992955,0.0023195764979705717,True
q1024_100000_inhale_ts_without_fat,literature,1024,100000,inhale,ts_without_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,140,26.6853695490574,6.05806339787853e-10,7.105427357601e-15,q256_100000_inhale_ts_without_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,26.6848897176681,8.75404626494941e-10,7.105427357601e-15,0.0004798313892990791,0.0017981065932663018,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,50,80.6962333110385,1.96215479954152e-10,0.0,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,80.9210060817774,1.11880009421841e-10,0.0,-0.2247727707389089,-0.2785418371047587,False
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,60,75.2181054269441,1.43651365048569e-10,0.0,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,75.4464517762455,4.05219516860306e-10,1.4210854715202e-14,-0.22834634930138975,-0.3035789694585861,False
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,70,52.1383989884088,2.27490285760565e-10,2.8421709430404e-14,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,52.2139034957564,4.12844489982955e-10,2.8421709430404e-14,-0.0755045073475955,-0.14481554633923716,False
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,80,54.7269778168747,2.5698260665151004e-10,1.4210854715202e-14,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,54.7380061943532,1.75987534403069e-10,1.4210854715202e-14,-0.011028377478496054,-0.020151628901195283,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,90,43.0565729200388,3.49278943486551e-10,1.4210854715202e-14,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,43.0953455683074,3.27069717164763e-10,7.105427357601e-15,-0.03877264826859772,-0.09005047461766907,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,110,42.4902715687248,3.04671964261557e-10,7.105427357601e-15,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,42.4657896258947,1.53603826948709e-10,2.1316282072803e-14,0.024481942830099968,0.057617760316034404,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,120,37.5923978513847,1.5153796369966001e-10,7.105427357601e-15,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,37.550571783939,5.58874991286221e-10,7.105427357601e-15,0.041826067445704496,0.11126203657201358,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,130,34.8888454029105,2.53558908553601e-10,1.4210854715202e-14,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,34.8738918496134,3.04429798820398e-10,1.4210854715202e-14,0.014953553297097244,0.042860556502823645,True
q1024_100000_inhale_ts_with_fat,literature,1024,100000,inhale,ts_with_fat,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,140,32.327183091882,3.92066895698047e-10,0.0,q256_100000_inhale_ts_with_fat,literature,256,2.76358599815597,9.31525292470551,48.0976735255785,4.64880905754772,23.040605218284,32.3227889741282,8.66549962017105e-10,2.1316282072803e-14,0.0043941177537973886,0.013592640414440686,True
q1024_100000_exhale_ts_without_fat,literature,1024,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,50,47.7240320578912,1.16449379524077e-10,7.105427357601e-15,q256_100000_exhale_ts_without_fat,literature,256,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,47.7239184157945,2.60838526617651e-10,2.1316282072803e-14,0.00011364209670006176,0.00023812341874678412,True
q1024_100000_exhale_ts_without_fat,literature,1024,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,60,47.0076312418959,2.4414601080588303e-10,0.0,q256_100000_exhale_ts_without_fat,literature,256,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,47.0074255014693,3.50394432372541e-10,2.8421709430404e-14,0.0002057404266011531,0.000437674524679698,True
q1024_100000_exhale_ts_without_fat,literature,1024,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,70,36.34755568945,3.54443670603131e-10,2.8421709430404e-14,q256_100000_exhale_ts_without_fat,literature,256,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,36.3472844932579,3.8580056765095503e-10,7.105427357601e-15,0.00027119619209514667,0.0007461194761271451,True
q1024_100000_exhale_ts_without_fat,literature,1024,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,80,37.6300754457586,1.71993047659541e-10,0.0,q256_100000_exhale_ts_without_fat,literature,256,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,37.6296978538521,4.66439352750159e-10,2.8421709430404e-14,0.0003775919064992195,0.0010034311704835528,True
q1024_100000_exhale_ts_without_fat,literature,1024,100000,exhale,ts_without_fat,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,90,32.1134573799123,3.2279141192555803e-10,0.0,q256_100000_exhale_ts_without_fat,literature,256,2.76358599815597,3.68169408073288,48.0976735255785,4.64880905754772,23.040605218284,32.1129859607833,4.92876174341417e-10,1.4210854715202e-14,0.00047141912899917315,0.0014679799917590207,True
