request_id,kind,quadrature_points,frequency_hz,state,model,rho1,rho2,rho_bone,rho_heart,rho_fat,L_mm,Z,relative_residual,reciprocity_abs,Z_previous_four_tissue,Z_experiment,residual_ohm,residual_pct
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,60,77.170632198706,3.17226245930504e-10,2.8421709430404e-14,48.8093913088346,101.102,-23.931367801294,-23.6705186853811
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,70,53.5425927485059,3.49744307159519e-10,7.105427357601e-15,37.9337388079925,88.678,-35.135407251494094,-39.621334774683795
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,80,56.1520002796724,3.92090876243151e-10,7.105427357601e-15,39.4122081608226,83.943,-27.790999720327598,-33.10698893335668
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,90,44.2207443270525,2.46962967163197e-10,1.4210854715202e-14,33.8852660072479,74.573,-30.352255672947493,-40.701400872899704
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,110,43.6476072216299,5.12266051682029e-10,3.5527136788004997e-14,31.9944637583594,65.581,-21.933392778370106,-33.44473670479271
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,120,38.6453836412385,5.09869507900431e-10,0.0,29.7032907340914,62.821,-24.175616358761495,-38.48333576154709
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,130,35.8732076732257,5.912880057248701e-10,1.4210854715202e-14,27.4596960722713,60.925,-25.051792326774297,-41.119068242551165
q1024_50000_inhale_ts_with_fat,literature,1024,50000,inhale,ts_with_fat,2.84229947307531,9.74127148952717,48.4451260579635,5.11678442048387,23.1086075206695,140,33.2727344354678,6.52246111068736e-10,2.8421709430404e-14,26.7859127405722,50.103,-16.830265564532205,-33.59133298311919
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,50,49.0808894752766,1.60264019494242e-10,0.0,48.9529676082627,83.134,-34.0531105247234,-40.96171304727717
q1024_50000_exhale_ts_without_fat,literature,1024,50000,exhale,ts_without_fat,2.84229947307531,3.81728305178192,48.4451260579635,5.11678442048387,23.1086075206695,60,48.3660457139558,2.2631613373617201e-10,1.4210854715202e-14,48.1749191740566,97.44,-49.0739542860442,-50.36325357763157
